id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url,x,y
6b9497a0-d8cf-4d10-b818-2083024d70c9-399,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":158.1,""y"":121.85}1337093222541",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-400,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":158.15,""y"":83.75}1337093225901",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-401,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":149.5,""y"":102.8}1337093227546",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-402,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":175.4,""y"":95.15}1337093227612",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-403,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":165.3,""y"":108.5}1337093228512",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-404,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":159.55,""y"":114.2}1337093229562",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-405,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":150.95,""y"":116.1}1337093231004",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-406,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":211.3,""y"":106.6}1337093232027",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-407,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":204.1,""y"":148.5}1337093233241",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-408,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":175.35,""y"":26.65}1337093234576",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-409,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":178.25,""y"":108.5}1337093234649",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-410,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":182.55,""y"":74.25}1337093236273",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-411,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":135.1,""y"":125.65}1337093236683",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-412,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":27,""y"":17}1337093243294",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-413,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""Iconimation"",""name"":""word1""}1337093246322",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-414,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":232.9,""y"":167.5}1337093256260",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-415,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":211.3,""y"":173.25}1337093257978",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-416,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":211.3,""y"":192.3}1337093258561",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-417,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":204.1,""y"":87.6}1337093260006",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-418,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""Iconimation"",""name"":""word1""}1337093260012",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-419,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""Iconimation"",""name"":""word1""}1337093260757",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-420,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,FingerUp,,,,,,,182.55,55.2
