id,device,timestamp,ACCURACY,EVENT_TIMESTAMP,LUX,SENSOR_MAXIMUM_RANGE,SENSOR_NAME,SENSOR_POWER,SENSOR_RESOLUTION,SENSOR_TYPE,SENSOR_VENDOR,SENSOR_VERSION
fb1df098-d5c4-46f7-a6df-120251044833-18,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209565,0,10407031506000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-19,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209566,0,10407531216000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-19,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209566,0,10408031845000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209268,0,10108627219000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209268,0,10109127025000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-4,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209269,0,10109629047000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-4,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209269,0,10110130769000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-4,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209269,0,10110626595000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-5,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209270,0,10111126805000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-5,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209270,0,10111628826000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-6,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209271,0,10112126321000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-6,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209271,0,10112628122000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-7,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209272,0,10113125912000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
